,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348
47,41,31,25,25,35,19,39,32,37,42,38,37,31,28,32,38,36,36,34,35,14,33,22,34,38,47,25,28,37,43,29,30,33,32,19,12,35,25,40,10,42,28,31,25,24,21,34,0,16,38,27,9,30,41,43,37,21,54,25,40,25,35,36,33,24,22,39,31,35,31,25,35,35,39,26,29,44,33,34,27,21,27,41,26,33,16,28,31,35,30,29,25,36,39,39,27,33,34,30,41,38,23,21,35,46,29,32,21,39,41,30,38,42,25,28,36,45,7,29,36,36,31,24,40,26,40,37,32,34,37,24,20,33,26,21,34,18,35,14,35,31,25,24,42,25,28,23,25,30,20,20,24,26,44,35,39,35,29,35,38,41,27,17,41,37,38,41,26,33,35,15,27,39,24,35,39,29,34,37,34,41,36,28,38,30,28,17,25,33,26,39,22,36,30,46,26,42,36,37,25,16,28,29,29,44,32,18,31,34,28,33,27,15,26,9,36,31,30,33,26,32,42,34,27,30,37,30,25,29,23,37,28,25,27,37,29,26,17,29,0,26,29,22,33,35,37,23,17,14,25,38,27,39,42,23,27,35,30,27,45,38,34,39,40,33,39,29,25,29,20,27,19,45,31,42,28,30,0,45,34,38,32,28,36,29,37,26,26,25,33,8,23,32,36,18,34,31,35,32,34,41,33,32,32,35,26,25,19,32,32,41,49,32,37,28,33,34,30,32,35,32,39,28,29,26,43,27,0,28,25,30,30,34,27,28,32,32,30,36,29,36,26,32,32,18,40,34,34,33
48,22,22,12,19,29,13,28,30,25,19,27,24,33,13,15,28,26,31,27,26,17,29,12,19,30,33,21,16,29,26,23,22,31,24,18,5,21,16,29,9,27,15,24,16,28,16,28,16,0,29,30,16,20,28,34,26,17,19,22,31,14,27,8,18,25,23,30,18,25,19,23,24,20,25,22,27,17,21,29,26,23,21,30,19,25,7,16,23,26,17,19,15,20,21,24,19,26,33,18,31,30,21,16,21,28,20,30,19,27,35,23,27,36,26,25,38,11,2,23,27,20,17,18,31,21,27,30,25,27,25,14,11,26,24,14,19,14,20,8,15,20,14,20,25,14,18,18,22,17,24,23,25,20,11,26,26,19,17,32,28,21,15,16,29,26,32,28,14,24,20,7,25,22,17,22,22,19,26,29,25,20,26,30,27,17,16,17,15,29,13,32,12,28,14,20,18,24,26,24,24,15,18,27,20,24,25,7,21,20,18,29,20,11,17,6,24,18,36,32,17,25,35,13,18,27,28,20,20,23,16,23,15,19,18,20,24,20,12,31,0,25,23,19,24,26,17,18,7,9,17,31,21,33,33,24,13,19,25,20,26,30,24,24,26,20,27,19,23,20,16,13,14,36,28,23,17,26,0,16,27,26,24,16,22,29,26,34,17,13,23,8,18,22,29,11,18,11,31,20,21,33,20,24,26,24,14,16,13,21,16,26,10,28,37,13,18,32,21,14,33,22,24,26,14,14,32,17,0,14,17,19,21,8,19,20,23,22,22,24,28,20,18,31,23,14,29,22,26,24
49,53,56,3,33,59,25,71,60,75,54,58,65,52,21,23,52,57,58,36,54,38,58,5,14,65,68,32,36,65,51,51,43,63,39,25,12,59,27,64,8,65,27,61,27,39,39,64,38,29,0,52,27,45,80,71,64,26,38,44,78,17,56,19,39,43,33,66,54,62,46,44,41,34,60,51,43,31,30,66,46,44,46,63,46,56,16,37,49,62,45,47,32,41,49,51,40,63,58,62,77,60,46,24,38,55,53,66,37,64,77,51,52,82,47,39,46,30,3,53,64,46,36,42,81,53,66,70,51,66,57,16,13,60,52,33,49,30,40,3,32,36,40,22,56,28,47,38,55,36,41,41,32,52,34,61,67,51,41,62,56,58,20,33,71,47,67,78,28,50,54,6,54,32,33,53,54,41,63,59,54,61,64,43,64,40,9,31,14,62,33,65,29,54,26,49,32,59,68,43,40,37,53,65,44,54,52,5,51,53,31,72,42,21,49,21,55,26,54,66,43,65,73,30,27,66,66,53,46,59,27,40,27,32,35,57,54,48,14,60,0,50,56,38,49,65,32,42,5,20,44,60,46,80,79,45,37,43,46,39,55,74,62,51,54,47,68,41,32,54,29,14,29,69,54,46,46,61,0,35,66,53,60,47,36,53,58,56,27,33,52,16,31,47,67,10,50,25,70,41,38,84,49,62,64,61,40,44,19,43,9,57,32,62,74,5,49,55,47,27,58,59,55,58,38,38,70,38,0,49,39,53,49,13,38,45,50,53,48,65,63,60,39,50,61,26,62,48,60,57
50,38,33,8,29,45,15,49,46,51,39,45,48,36,13,18,35,41,40,33,38,28,44,10,23,50,45,28,26,45,38,36,37,47,32,23,9,41,16,51,7,52,20,44,20,31,27,45,27,30,52,0,23,32,54,54,47,19,30,32,59,15,41,17,28,32,30,42,41,45,31,35,33,32,47,36,29,25,21,45,35,27,34,50,34,42,9,30,44,45,29,35,29,34,37,33,37,45,39,42,57,46,35,21,31,39,33,43,27,49,56,41,39,62,41,33,40,15,4,43,45,30,31,29,56,34,46,51,38,45,41,15,11,43,42,30,38,24,29,6,24,26,33,24,42,23,36,26,41,31,30,38,24,37,25,41,50,42,33,44,46,40,24,22,53,35,49,52,24,33,36,6,43,25,28,42,37,29,44,44,48,42,52,34,50,25,14,26,17,47,27,52,15,38,21,36,28,45,44,29,29,26,44,45,28,39,34,7,38,35,26,48,34,17,34,11,38,20,40,53,31,41,55,17,24,46,48,41,33,42,25,32,24,29,28,46,42,39,14,44,0,33,43,26,37,53,25,25,6,21,25,48,28,57,55,34,24,35,32,31,41,53,45,38,37,32,48,31,23,40,20,16,24,50,39,33,30,41,0,26,46,38,46,35,35,39,39,46,21,26,40,14,27,35,48,16,36,19,55,30,35,58,36,49,48,46,27,31,16,35,14,38,17,48,52,12,32,41,37,23,39,43,37,47,28,33,48,23,0,36,26,37,32,11,28,34,39,40,34,49,49,47,26,39,43,14,45,29,37,40
51,25,17,9,17,20,14,23,24,26,21,20,27,19,9,8,23,23,20,22,19,12,20,12,11,28,26,12,11,22,22,21,20,30,24,8,4,21,13,29,0,27,11,23,12,19,11,25,9,16,27,23,0,14,31,31,25,15,10,18,29,9,25,6,16,21,14,27,21,23,17,19,13,19,27,18,20,9,18,25,18,16,18,28,22,21,8,14,24,28,12,15,14,17,17,21,16,27,25,21,27,28,23,15,17,21,16,24,23,25,30,23,17,33,23,19,18,9,0,23,23,14,14,16,27,19,27,33,21,28,23,11,9,26,26,11,17,13,17,1,17,14,17,16,25,11,18,14,25,16,12,22,12,22,13,23,28,23,14,27,24,26,17,20,29,19,24,30,15,23,22,5,21,17,16,21,17,20,25,27,24,17,24,24,26,21,12,14,19,23,15,28,15,19,21,18,15,23,24,16,20,19,20,26,17,25,17,6,20,19,8,28,19,8,18,10,18,13,20,27,19,25,32,9,16,24,25,22,22,25,12,23,24,15,19,22,21,22,3,27,0,23,31,18,18,27,11,15,4,7,20,31,17,32,30,19,13,24,20,15,19,24,26,19,21,22,29,22,19,21,17,8,12,31,21,23,12,22,0,14,26,24,20,21,19,23,24,27,13,16,26,6,14,15,29,14,16,15,34,21,13,33,18,21,30,26,19,16,8,18,12,16,5,24,30,11,17,25,18,22,23,21,21,22,15,15,29,17,0,20,23,22,20,7,17,17,23,24,18,21,26,20,16,21,23,8,26,18,25,29
52,33,36,15,28,39,21,44,37,43,39,33,37,32,20,26,34,32,46,33,39,19,37,20,25,38,47,25,23,37,39,33,20,42,30,22,11,35,21,39,9,37,34,29,24,27,24,33,30,20,45,32,14,0,44,36,37,23,32,33,42,24,40,20,30,33,26,39,33,30,38,31,41,17,42,30,40,27,24,38,31,26,39,37,31,34,14,33,32,41,24,51,33,30,39,35,31,34,36,33,39,43,22,17,30,33,31,38,15,35,40,41,36,46,28,29,34,27,8,26,35,44,31,33,46,30,39,39,31,36,30,19,16,34,32,21,38,17,32,7,36,30,18,22,38,20,24,24,31,31,26,25,21,30,32,42,39,31,33,36,35,26,20,13,41,34,33,40,19,32,31,6,33,20,14,37,38,22,36,32,42,37,37,25,36,24,27,17,26,35,21,37,22,32,26,37,24,40,41,24,24,21,30,36,37,39,42,12,27,32,23,38,32,17,27,11,32,30,34,39,25,35,47,25,13,34,37,27,28,37,27,23,27,21,27,33,31,24,15,36,0,35,42,24,34,34,35,22,7,14,31,34,24,43,46,24,33,29,25,29,42,38,36,30,36,31,39,25,29,26,23,18,25,47,40,35,27,32,0,31,43,43,38,25,31,23,28,33,26,25,27,12,24,27,35,15,39,26,40,27,30,46,32,36,30,30,25,24,24,28,27,33,26,35,44,21,40,37,31,31,38,38,38,32,34,21,45,31,0,23,15,29,30,20,25,33,32,36,24,37,38,36,27,30,39,17,41,32,31,38
53,57,53,5,37,58,27,71,63,74,58,64,67,53,29,25,54,56,55,44,56,43,57,13,20,71,65,29,34,68,55,50,50,65,42,24,9,63,22,68,9,69,27,64,26,36,38,65,41,28,80,54,31,44,0,70,70,27,43,43,79,17,61,23,36,43,39,66,55,65,49,46,38,41,60,49,45,38,32,61,46,39,48,65,47,59,15,42,52,61,46,51,34,46,52,56,39,66,61,61,77,59,50,26,42,56,51,67,37,66,76,54,56,85,48,40,44,37,5,54,69,46,40,42,77,51,69,75,52,64,59,17,16,62,54,36,51,34,42,4,38,35,39,25,62,32,48,36,57,41,40,39,29,52,36,64,68,52,42,63,62,62,30,32,73,44,68,77,32,47,54,7,57,38,37,55,59,40,64,62,59,62,65,42,70,41,17,32,23,60,38,69,23,55,34,52,37,63,64,43,41,38,58,66,48,55,54,10,51,56,36,70,45,25,50,21,56,30,51,64,45,62,74,34,30,63,65,55,44,58,31,46,36,36,37,62,56,48,16,64,0,53,70,40,53,66,35,41,6,21,44,62,47,82,81,46,36,52,48,35,59,72,62,57,55,48,69,47,35,56,28,15,31,68,55,47,44,59,0,41,68,55,61,52,43,53,57,60,30,35,55,17,32,50,69,17,57,33,71,47,44,84,50,60,64,63,39,47,20,45,18,56,35,64,76,14,57,58,49,33,59,57,54,57,40,38,69,34,0,50,40,53,51,16,40,43,51,57,47,64,66,63,40,52,62,23,64,44,59,61
54,52,51,11,34,52,24,67,58,65,48,59,63,51,20,23,55,53,55,38,54,34,58,10,25,63,61,33,36,65,52,47,47,57,41,29,11,60,31,65,7,64,27,55,28,45,34,57,43,34,71,54,31,36,70,0,63,32,38,42,75,19,53,24,42,39,35,68,49,57,44,42,39,41,53,48,43,29,37,63,47,37,41,60,41,52,16,32,50,59,37,42,29,43,47,52,35,60,51,53,72,58,47,31,41,58,46,63,37,61,73,47,52,78,49,41,49,30,3,56,56,42,34,33,74,49,63,65,57,58,58,21,12,59,46,29,42,27,44,3,31,33,40,28,55,26,42,35,46,36,36,37,31,51,35,53,62,54,43,59,64,56,29,35,71,51,67,75,35,46,55,8,48,37,36,49,44,41,57,62,50,55,60,49,63,41,13,34,21,60,39,66,29,52,32,46,33,56,58,47,39,36,47,56,41,51,47,9,48,46,28,62,40,18,44,14,51,34,51,64,44,56,67,34,35,59,61,53,44,54,24,47,35,35,38,52,51,45,11,59,0,42,55,39,49,62,33,39,8,23,40,65,38,74,76,41,35,48,40,39,56,73,54,52,58,48,64,45,31,49,30,16,24,69,48,52,42,54,0,40,63,50,55,43,36,56,55,52,25,33,51,12,31,51,66,17,46,31,68,47,41,76,48,56,61,60,42,41,24,45,14,56,28,60,65,10,45,52,50,35,51,54,53,55,37,40,60,35,0,46,42,50,49,18,37,43,54,54,44,58,59,53,38,55,53,24,57,49,49,52
55,50,45,8,33,51,26,63,57,62,45,54,58,48,16,15,42,41,51,33,48,34,51,8,18,65,59,30,26,56,47,42,41,53,36,21,6,55,22,61,6,57,24,56,21,31,32,54,37,26,64,47,25,37,70,63,0,23,34,39,70,10,52,20,37,36,32,58,46,56,42,38,33,33,50,46,36,30,29,55,40,35,38,53,43,50,13,34,46,53,37,38,31,42,49,45,36,55,56,51,70,53,46,21,42,48,48,55,35,60,69,46,50,73,45,35,37,30,5,50,56,39,34,35,66,43,63,60,38,57,55,16,12,56,44,31,49,31,39,3,26,36,37,27,50,19,42,33,51,31,33,34,27,46,32,54,58,48,37,55,52,54,28,32,67,38,55,70,30,34,43,7,47,25,31,48,47,38,59,57,47,47,59,37,60,33,12,30,18,58,37,60,19,52,19,46,33,51,58,34,31,26,48,52,40,48,45,6,48,42,23,57,40,18,42,18,54,28,42,52,41,57,62,28,27,56,57,54,42,52,25,36,23,30,30,51,49,46,12,58,0,43,51,28,48,62,33,37,6,20,39,57,38,68,67,43,35,37,44,35,50,64,50,48,48,44,62,42,28,48,26,14,27,61,48,44,38,53,0,37,58,46,46,46,29,45,49,51,24,26,52,15,20,46,62,14,47,21,59,37,41,71,39,50,57,55,32,34,16,47,12,52,31,56,65,8,46,51,43,22,49,47,45,54,32,38,58,34,0,42,39,47,44,14,34,39,50,53,39,56,55,49,32,49,51,21,53,38,51,50
56,24,22,16,19,31,22,29,33,29,31,22,22,27,23,19,28,25,37,29,27,14,24,18,22,25,31,13,17,27,31,16,20,28,35,13,17,24,17,27,10,24,26,21,21,20,23,22,21,17,26,19,15,23,27,32,23,0,18,25,28,20,26,21,25,21,9,25,29,20,25,27,27,21,25,21,34,21,18,30,25,18,21,30,24,25,13,24,24,29,26,23,22,24,21,24,22,29,29,28,27,27,20,24,30,23,19,25,17,22,28,29,30,31,23,30,32,17,6,22,28,26,26,20,28,21,26,31,36,30,26,18,15,30,27,17,18,17,29,10,27,15,20,24,26,17,15,24,21,22,17,14,19,27,18,24,25,28,18,27,29,27,19,15,29,26,25,24,14,31,35,6,26,26,20,18,25,21,29,26,29,29,19,31,19,24,22,15,23,22,17,30,21,29,24,21,19,28,30,33,32,26,21,23,28,27,32,16,24,25,23,29,25,12,22,8,20,22,28,25,25,22,28,22,15,28,26,20,19,25,18,26,24,26,21,21,27,18,15,36,0,22,25,27,26,24,22,18,8,17,23,25,17,28,31,20,16,26,23,24,26,29,24,21,20,20,23,21,23,26,27,16,18,30,34,22,21,20,0,22,29,33,27,22,21,20,26,21,20,24,26,8,22,19,29,19,26,24,28,26,19,32,28,20,27,28,32,18,20,30,22,26,17,25,31,25,26,31,39,24,34,28,29,26,21,21,30,15,0,15,19,22,22,25,18,21,18,25,27,27,23,27,20,23,26,20,29,39,22,23
57,39,36,26,24,34,21,44,30,42,47,38,37,35,37,36,31,35,36,33,34,23,32,28,40,39,40,25,26,37,40,29,32,36,29,21,13,32,25,34,13,37,32,32,31,29,25,37,54,19,38,30,10,32,43,38,34,18,0,25,39,25,36,42,32,27,23,34,33,34,30,22,35,35,37,27,28,45,33,35,29,25,28,41,26,33,17,28,32,38,29,28,26,39,38,36,31,32,37,30,37,38,23,27,30,42,30,32,21,41,40,29,39,41,20,26,38,45,5,31,34,34,31,27,39,26,38,37,35,35,35,26,23,33,31,19,29,23,34,15,40,33,22,22,39,27,24,26,28,31,25,19,20,28,43,34,40,33,29,35,39,33,27,18,39,38,36,38,18,38,32,12,29,37,25,32,35,24,38,36,38,42,36,31,36,25,34,18,26,35,25,37,21,43,33,40,25,43,38,41,28,15,27,31,32,36,35,18,32,34,35,35,27,14,23,9,38,33,31,35,29,31,40,25,27,33,36,28,26,29,23,38,26,28,25,34,27,25,19,29,0,29,31,28,34,32,37,28,14,13,26,35,23,42,36,30,27,34,33,27,42,39,40,40,36,29,39,33,31,30,24,30,21,41,32,35,31,32,0,36,35,32,31,29,37,34,33,28,28,29,29,10,29,34,36,21,33,32,35,36,36,41,41,31,33,34,23,26,19,30,36,37,53,32,41,35,32,30,28,29,35,35,37,29,29,29,39,25,0,29,24,27,35,34,25,27,25,37,27,38,32,35,26,32,32,17,40,29,29,32
58,32,40,10,24,45,15,41,39,45,37,37,39,33,14,22,35,38,43,33,34,17,36,10,16,42,42,21,23,40,36,31,34,36,22,21,8,40,22,40,7,35,22,34,23,22,24,42,25,22,44,32,18,33,43,42,39,25,25,0,44,12,38,17,28,31,16,45,32,37,33,53,34,28,40,32,30,22,27,44,55,28,24,38,34,26,12,29,33,38,29,25,24,28,26,33,28,38,35,35,42,37,32,20,25,31,31,43,24,40,47,59,37,50,39,28,31,21,4,34,35,31,27,26,47,34,42,44,31,34,37,19,13,36,32,19,30,25,26,7,24,26,23,22,35,19,26,23,32,26,23,28,21,35,22,45,43,32,23,39,42,33,20,20,45,26,35,41,24,31,34,4,31,25,26,32,45,23,43,37,34,41,42,31,36,27,13,25,17,39,22,37,26,33,25,33,45,39,43,27,24,23,31,41,30,35,31,11,30,31,23,39,50,10,35,16,32,25,36,42,27,33,44,20,23,39,35,34,28,34,20,28,26,29,26,32,32,30,15,43,0,36,37,23,34,36,28,25,4,17,26,39,29,50,48,34,26,34,29,27,32,45,33,36,32,30,38,25,24,37,23,13,22,44,49,32,30,35,0,34,44,36,34,32,31,32,38,34,25,26,32,13,21,28,38,14,35,25,42,31,22,51,33,35,44,39,25,32,19,27,17,34,22,34,45,13,39,48,35,27,47,39,39,37,27,23,40,29,0,32,25,32,24,11,28,30,32,33,26,36,37,39,22,32,44,18,35,37,37,30
59,56,49,4,35,59,25,73,64,78,51,61,68,56,17,20,50,55,59,36,57,39,62,5,17,71,67,31,36,69,52,49,46,64,42,25,8,61,28,70,7,68,23,62,28,39,35,66,40,31,78,59,29,42,79,75,70,28,39,44,0,13,62,21,38,41,36,64,54,64,44,43,36,37,62,52,43,30,30,65,48,41,43,65,48,58,12,38,52,64,39,46,34,44,49,53,42,64,60,62,85,59,51,25,42,50,51,65,40,73,79,53,59,89,49,42,45,30,3,57,66,40,37,40,78,52,72,75,51,67,64,17,12,66,52,34,52,33,44,2,30,40,43,28,59,27,48,35,58,38,38,43,35,58,35,62,70,53,42,66,59,58,24,36,77,47,68,80,30,43,55,6,56,31,37,54,56,41,67,61,56,56,70,44,71,39,8,33,13,65,38,74,22,56,24,47,36,58,65,41,41,33,58,64,42,54,50,5,53,52,31,70,46,19,50,19,58,23,53,67,44,67,73,28,31,68,66,60,45,62,28,42,26,33,40,59,55,51,11,66,0,50,57,35,54,73,33,42,5,21,40,65,43,81,79,50,36,43,48,38,60,78,59,54,55,50,71,46,34,58,30,15,29,73,55,48,45,64,0,35,70,55,60,52,35,58,56,60,27,32,58,16,29,54,74,12,49,24,74,48,44,87,50,65,66,67,39,44,20,46,7,58,33,63,75,3,48,57,48,25,56,62,51,63,36,45,69,35,0,51,43,51,52,11,40,46,56,61,49,64,65,60,36,52,64,26,62,46,57,57
60,18,23,31,19,21,17,24,15,14,29,18,19,19,38,41,32,20,25,28,15,14,12,33,34,11,25,16,23,12,25,19,16,16,21,17,18,14,23,15,13,17,28,16,28,24,18,18,25,14,17,15,9,24,17,19,10,20,25,12,13,0,21,22,24,16,13,25,21,14,18,18,35,29,19,9,29,21,31,18,17,14,29,26,9,21,19,12,24,18,20,20,19,25,23,21,20,12,18,14,14,20,10,29,20,26,20,19,10,14,14,16,18,13,11,19,28,24,8,11,22,26,16,14,17,12,11,17,21,14,17,27,18,9,21,12,7,12,21,20,37,20,9,18,25,24,11,20,11,30,18,20,12,10,24,22,15,25,13,12,21,13,18,6,14,31,19,13,19,31,21,9,15,32,15,8,25,16,15,21,22,25,14,24,16,26,43,9,37,15,19,17,26,22,34,26,12,25,21,29,21,17,14,18,26,22,24,24,13,20,24,15,14,14,11,6,15,32,22,13,17,15,15,26,19,15,17,13,9,17,15,26,27,26,16,17,16,9,22,18,0,17,17,27,15,12,22,13,14,15,20,15,9,16,17,20,13,23,18,16,29,15,20,21,22,18,14,22,20,13,19,28,22,22,22,27,16,14,0,25,22,22,20,10,30,21,24,15,30,17,15,8,31,15,15,29,19,35,12,17,20,13,24,12,10,17,27,12,24,18,47,20,26,10,16,43,17,25,17,31,24,13,24,12,25,15,22,20,0,13,8,14,24,39,14,20,14,12,17,18,18,20,14,24,15,15,25,19,15,16
61,48,46,12,29,41,22,59,46,58,45,43,52,49,20,19,47,40,53,32,48,24,43,12,26,53,61,26,23,58,43,38,38,51,31,17,11,43,27,53,6,48,26,42,29,35,32,47,35,27,56,41,25,40,61,53,52,26,36,38,62,21,0,22,34,36,29,54,46,45,40,42,39,36,46,39,35,32,37,52,40,32,36,56,41,41,14,34,41,53,33,35,29,36,49,47,41,49,51,45,57,54,38,28,33,48,40,54,34,52,58,49,47,66,40,31,43,25,6,37,49,37,32,35,56,39,55,58,44,50,46,23,17,51,41,29,36,29,39,4,32,39,31,25,49,27,37,31,40,32,36,31,27,42,32,49,54,41,31,52,49,43,22,26,58,42,49,56,26,39,41,10,41,36,29,44,42,35,58,46,43,42,52,40,51,36,18,26,17,43,28,55,20,46,26,42,30,45,50,35,34,32,36,51,40,46,45,12,41,39,31,53,38,18,45,15,47,25,45,50,35,53,56,30,26,49,49,42,33,49,27,38,25,35,34,44,41,40,14,53,0,45,45,29,44,52,32,28,13,14,36,53,38,61,59,40,32,41,39,31,49,58,44,41,43,39,55,44,36,42,24,20,28,61,46,45,34,49,0,40,53,42,50,37,39,43,47,51,31,28,43,12,26,35,57,13,41,24,52,38,31,66,43,44,50,49,33,35,20,37,16,44,31,46,60,12,43,45,41,28,47,42,42,41,34,34,58,26,0,32,32,39,39,20,36,37,42,46,36,48,52,44,35,36,50,26,54,35,43,42
62,23,20,21,15,17,15,27,17,24,34,21,18,19,28,26,20,15,21,19,23,10,19,22,32,22,23,13,14,20,29,20,13,19,22,14,12,20,14,21,13,21,21,18,17,18,20,20,36,8,19,17,6,20,23,24,20,21,42,17,21,22,22,0,20,19,13,23,19,20,21,16,26,25,23,17,22,32,21,20,19,17,17,23,14,17,11,19,25,22,20,19,16,26,30,28,16,18,19,17,20,24,15,16,22,26,19,16,10,20,20,21,25,23,13,20,21,33,9,17,21,25,20,19,24,17,20,19,20,20,19,22,16,18,14,16,19,15,29,9,26,24,14,18,28,18,11,17,14,22,11,12,13,15,37,17,23,23,20,19,23,22,16,7,23,26,22,20,11,23,22,6,19,19,15,19,17,16,19,21,22,31,20,18,21,16,25,12,26,22,17,25,16,26,28,30,19,29,25,26,17,7,14,12,24,27,25,14,20,21,17,23,20,8,13,4,20,22,20,21,20,18,24,20,17,19,22,15,18,16,14,22,25,16,18,20,19,14,13,17,0,18,18,18,21,19,28,12,9,12,17,18,14,22,23,14,21,20,19,18,29,22,25,22,21,15,20,22,21,18,15,21,16,21,18,26,18,14,0,29,19,26,23,16,23,16,20,13,21,18,18,7,23,21,20,16,24,27,19,19,21,24,25,18,21,21,16,13,15,20,31,18,34,18,26,29,23,18,20,24,18,22,23,18,18,17,19,19,0,20,12,16,22,30,16,17,18,24,14,23,15,24,14,20,15,12,20,21,15,18
63,33,45,24,27,35,18,48,32,39,35,36,37,30,30,31,39,31,41,30,40,17,29,18,35,38,44,25,27,35,44,28,30,36,29,25,9,41,31,42,11,37,28,34,25,26,27,36,33,18,39,28,16,30,36,42,37,25,32,28,38,24,34,20,0,25,19,43,41,36,37,25,26,36,33,27,28,22,38,38,29,21,26,36,33,28,21,28,36,41,29,29,28,43,37,37,30,35,33,33,39,45,27,27,33,35,38,42,22,37,40,30,40,37,31,23,36,30,9,32,35,27,29,26,37,29,43,33,34,28,36,28,15,31,33,21,32,24,30,12,38,30,25,25,41,24,23,37,32,36,21,26,17,33,24,35,41,42,27,37,38,37,30,19,41,35,33,34,24,36,32,16,31,35,22,34,34,25,33,36,29,38,38,31,32,37,28,20,29,39,31,36,24,34,38,35,21,36,43,30,31,15,24,38,30,39,31,19,32,27,22,38,29,11,21,9,36,36,34,33,26,28,41,31,28,36,40,33,27,30,23,36,36,35,22,29,35,27,15,31,0,32,32,28,39,34,37,30,15,22,34,38,27,37,37,34,25,49,29,32,31,34,40,38,34,37,29,29,27,26,21,25,33,42,35,51,35,37,0,30,37,34,32,25,28,26,38,29,31,25,30,9,23,29,32,26,36,38,29,30,28,40,39,31,33,32,27,31,26,38,32,39,28,35,36,28,37,31,31,37,32,33,44,31,33,26,43,26,0,26,28,33,32,36,25,33,27,31,30,35,34,31,28,33,38,20,44,34,38,34
64,30,31,12,25,39,15,41,31,38,33,33,42,33,18,17,32,27,34,30,35,16,35,12,23,38,44,22,21,33,32,32,29,38,28,20,8,31,16,40,9,37,21,29,17,26,25,40,24,25,43,32,21,33,43,39,36,21,27,31,41,16,36,19,25,0,26,41,29,34,29,28,28,23,36,34,30,23,17,38,29,23,27,40,27,34,12,30,30,40,27,25,28,27,25,37,20,36,39,28,40,43,29,15,25,33,30,37,20,35,39,39,34,45,27,24,32,21,6,25,36,30,29,31,39,30,39,36,28,38,34,14,15,31,27,18,26,24,25,8,30,20,18,21,32,21,24,21,26,25,26,25,21,30,19,40,42,32,29,38,33,33,19,15,40,26,39,38,14,27,35,7,35,26,21,31,33,25,36,34,34,37,35,34,43,26,20,21,24,34,18,35,23,32,19,29,25,37,35,28,22,24,30,34,30,35,33,7,32,29,21,35,30,15,24,14,35,26,35,39,26,31,44,20,17,38,35,31,26,31,22,28,21,23,29,31,26,29,13,36,0,49,40,27,31,35,24,23,8,14,34,35,28,40,41,34,23,30,29,27,29,37,27,30,34,27,38,26,25,26,22,16,18,37,33,37,26,28,0,30,34,36,33,30,26,26,33,39,21,18,29,15,25,25,35,18,31,21,42,28,25,44,25,32,35,32,26,18,14,30,18,34,22,32,42,17,31,40,24,23,34,36,26,32,25,23,41,26,0,28,18,34,33,16,28,22,26,31,33,35,39,38,26,31,42,19,39,25,32,35
65,22,22,11,16,28,18,32,27,29,28,23,32,28,11,11,29,20,29,25,24,17,27,14,22,32,31,15,16,31,31,23,22,32,23,14,5,26,13,34,10,29,12,25,15,21,17,31,22,23,33,30,14,26,39,35,32,9,23,16,36,13,29,13,19,26,0,30,21,33,23,19,18,22,31,23,26,23,19,28,19,18,25,28,21,32,10,18,27,28,19,29,18,23,28,27,18,28,29,23,33,30,20,16,21,32,26,32,17,31,32,23,27,36,22,23,30,18,2,24,34,20,21,29,34,24,30,34,21,28,24,13,9,25,26,16,25,20,22,6,18,22,19,17,31,19,25,13,24,18,19,18,15,19,18,29,33,25,20,28,28,25,15,14,32,24,32,35,12,26,23,8,28,18,16,26,26,21,26,29,27,27,34,22,44,21,16,13,19,26,20,32,14,27,15,28,16,33,27,22,14,15,25,29,24,31,25,6,24,27,15,25,18,12,17,4,26,19,22,26,21,27,35,17,16,30,32,23,25,21,17,22,20,15,23,30,27,20,11,27,0,27,30,17,24,31,17,15,8,9,22,30,22,35,35,26,20,27,17,18,31,30,30,23,29,22,33,25,18,20,17,14,17,35,26,29,20,23,0,24,32,29,32,21,24,22,20,42,12,17,25,10,19,25,27,15,25,12,31,24,25,33,20,24,29,27,17,20,13,20,16,30,15,28,35,14,23,28,19,18,29,24,24,28,20,16,29,20,0,24,17,21,28,12,20,20,26,22,22,28,38,26,17,27,27,8,30,19,24,28
