,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480
109,49,58,42,53,51,48,45,52,26,43,40,51,25,41,53,41,36,50,50,46,37,40,46,43,50,48,52,42,46,52,55,30,27,50,44,52,25,47,47,55,55,39,37,41,59,51,45,42,27,39,48,40,49,31,29,47,31,51,38,25,53,37,54,44,38,48,44,24,43,55,32,51,31,40,59,33,40,40,47,28,39,28,41,59,49,42,61,41,37,40,43,58,26,25,64,54,34,42,48,23,59,46,42,34,32,40,49,49,50,0,43,31,35,39,46,49,37,49,42,40,38,24,22,54,33,30,22,52,50,27,32,49,52,45,29,44,40,49,57,58,60,52,50,41,35,40,51,36,47,47,59,47,29,42,40,62,55,46,47,42,37,42,31,41,50,46,23,39,49,24,51,41,34,50,24,48,57,45,48,52,22,50,37,33,47,39,30,40,57,35,60,57,53,35,42,44,42,37,55,39,32,19,50,38,37,37,35,45,39,43,47,42,26,47,48,50,32,35,39,53,35,39,48,57,34,57,45,55,38,56,52,49,61,16,46,46,28,44,53,51,47,50,49,53,33,53,51,48,57,53,18,55,42,23,52,38,44,47,52,33,35,60,44,52,58,30,31,62,42,37,43,34,33,48,55,39,36,27,55,46,44,47,35,34,48,50,58,49,36,49,48,36,41,46,45,35,38,51,34,34,57,30,42,29,48,36,62,47,51,43,43,52,37,50,48,63,36,51,25,45,63,55,45,32,48,32,49,51,39,49,37,26,44,53,54,54,33,49,42,39,51,29,49,42,51,46,53,52,43,34,35,41,68,26,59,34,28,54,48,39,42,39,50,53,55,40,46,26,55,40,55,36,36,53,55,46,49,26,60,30,51,39,42,35,45,48,51,33,40,54,58,29,45,45,36,46,53,50,58,56,46,62,47,43,26,25,50,52,52,20,56,31,63,44,49,24,40,40,54,55,49,57,52,34,60,50,38,39,44,49,34,52,22,31,50,18,57,52,51,55,60,47,58,43,32,63,40,41,40,65,28,50,40,42,50,32,58,55,45,32,50,49,26,67,50,49,35,47,53,38,51,55,46,47,39,55,46,60,30,35,19
110,41,44,30,31,38,42,40,41,47,49,45,36,48,34,41,33,35,45,47,37,37,52,32,35,47,33,39,31,45,34,47,51,37,41,45,36,47,35,36,35,39,35,63,36,32,28,29,36,35,33,51,43,34,45,50,39,39,34,39,42,35,33,51,45,43,38,34,38,38,40,42,36,35,38,38,42,39,41,39,30,35,32,43,38,38,42,48,39,28,39,45,38,47,33,43,43,29,47,45,54,38,40,45,41,28,40,45,42,35,43,0,43,44,32,42,47,36,36,29,31,39,41,17,40,45,34,21,32,32,36,38,35,34,46,42,51,34,47,37,33,44,37,35,42,47,31,55,32,39,37,40,34,37,56,36,32,41,33,31,50,52,34,39,44,34,43,33,40,39,23,54,39,37,51,34,38,35,40,43,48,36,33,43,44,43,38,42,43,43,51,42,43,37,45,36,45,27,29,39,29,35,34,30,35,34,41,44,54,49,25,35,49,49,44,45,33,45,50,39,39,38,47,38,40,49,49,25,34,34,29,42,40,44,45,44,41,42,28,42,39,36,40,43,35,24,49,43,34,39,44,36,35,39,34,37,33,43,56,37,27,48,45,50,46,39,25,41,43,28,39,33,30,44,44,33,40,40,33,41,38,29,40,42,28,44,32,42,41,48,35,40,31,45,41,59,41,37,36,31,32,40,25,48,43,38,53,33,36,34,33,45,31,53,43,38,50,25,28,52,45,47,42,41,35,42,34,50,42,39,36,35,42,36,39,39,47,32,40,51,44,44,41,30,52,40,35,40,32,28,31,32,38,44,43,38,37,42,42,59,34,42,33,35,45,36,42,42,32,36,49,41,62,49,34,45,37,39,35,37,50,48,32,32,26,49,28,43,48,37,28,32,50,32,33,32,31,40,46,38,46,46,32,35,36,40,45,32,38,40,23,39,36,47,33,44,43,38,44,45,44,42,39,40,30,46,37,51,39,34,35,38,36,44,43,40,12,44,45,33,44,32,39,42,37,33,40,48,50,53,33,37,48,36,55,35,26,40,40,33,42,44,26,45,49,34,51,44,41,52,41,45,47,46,25,53,41,28,29,49,45,40
111,39,31,30,23,27,31,44,31,53,41,42,26,55,49,46,37,30,38,48,32,40,43,30,33,41,30,25,29,36,33,40,56,45,24,48,22,58,32,38,28,31,33,42,37,21,29,30,29,35,35,38,39,28,38,55,39,37,30,42,35,27,23,31,37,40,42,31,47,42,36,36,44,42,33,42,57,42,41,43,29,35,47,48,31,21,43,28,32,23,47,44,27,42,43,34,29,38,44,40,56,29,28,43,51,26,43,36,39,32,31,43,0,49,37,43,39,41,24,36,37,42,44,13,34,46,35,20,35,24,33,40,33,22,50,36,41,41,41,26,22,36,25,50,32,50,38,40,37,36,35,23,43,43,52,24,29,32,30,20,33,48,29,38,47,35,47,34,29,43,25,41,38,22,38,44,34,23,34,43,37,39,33,47,48,43,39,34,44,22,64,32,45,25,49,38,28,30,30,26,27,35,33,19,38,39,37,38,45,39,27,35,35,74,37,43,25,55,33,45,29,55,44,26,25,55,43,18,22,37,23,38,37,33,51,42,39,36,27,39,39,26,30,36,28,31,40,34,29,39,30,39,33,41,32,28,28,39,40,41,34,52,30,48,29,37,28,52,32,27,35,16,43,45,40,21,30,40,39,37,38,42,43,42,26,43,24,27,22,61,23,42,27,39,40,34,37,40,34,28,45,29,27,43,58,36,43,27,34,38,39,41,28,53,36,31,35,23,27,58,46,34,26,34,40,31,36,32,40,45,23,32,47,34,41,27,41,39,45,45,35,37,42,25,40,32,31,34,22,38,49,35,30,37,40,21,38,46,43,52,28,48,39,26,35,29,34,38,29,24,53,25,41,48,25,28,32,31,33,29,59,31,30,24,37,42,27,41,58,35,21,33,57,26,25,31,26,31,38,28,38,44,30,33,29,40,63,33,26,26,35,34,53,31,39,45,38,39,46,46,41,27,25,31,34,28,35,52,37,42,35,25,26,53,37,28,10,30,33,31,43,23,25,34,35,46,36,43,48,55,34,32,37,40,56,33,18,21,24,28,53,47,33,57,31,27,35,55,28,32,52,36,31,46,19,51,31,18,24,57,46,45
112,35,27,28,24,36,33,50,37,54,37,44,35,55,38,41,39,31,39,39,40,37,36,31,31,44,34,26,18,38,36,40,48,42,26,34,28,51,31,39,32,30,34,38,45,29,29,28,28,44,35,31,42,28,46,49,35,44,38,51,45,30,21,40,32,41,34,34,46,40,31,43,39,43,35,26,41,36,31,37,31,38,50,44,36,25,49,39,43,27,48,39,27,51,29,33,31,32,45,43,58,26,27,41,48,26,44,35,36,27,35,44,49,0,40,44,40,45,30,36,41,39,35,14,38,47,36,22,32,30,31,36,33,23,44,47,45,36,32,32,23,45,31,41,30,57,29,48,37,34,30,31,38,54,46,21,29,33,41,25,33,51,35,36,45,37,48,32,34,35,33,38,43,28,53,48,33,22,36,44,42,45,34,47,51,47,42,32,47,26,63,37,38,23,48,27,35,29,34,27,26,39,32,23,31,35,31,45,53,44,28,49,40,59,41,48,22,59,41,38,36,42,43,22,34,50,45,20,25,32,23,42,42,30,52,49,43,36,25,37,33,33,32,36,32,32,40,30,32,34,32,37,25,44,36,28,29,41,44,35,34,48,32,46,26,36,24,48,40,27,42,24,44,45,40,24,40,36,35,36,41,37,41,45,28,45,18,29,32,41,28,31,31,44,35,37,37,36,26,27,48,37,24,52,54,30,45,31,32,35,40,31,24,56,39,28,37,27,36,64,38,33,29,40,43,40,41,34,29,39,31,38,45,41,31,28,40,41,41,46,38,36,47,26,53,39,30,39,26,38,37,36,31,37,41,22,42,51,37,56,30,51,33,31,38,29,40,36,36,24,41,38,34,46,28,30,33,26,29,29,63,33,39,18,29,46,31,36,58,32,25,34,61,27,27,27,29,23,39,36,42,44,30,25,27,43,54,31,31,27,26,33,43,26,34,48,47,39,44,38,30,26,22,36,23,41,38,55,38,33,27,23,36,50,39,38,9,39,30,32,37,36,30,42,38,36,31,48,46,51,30,27,33,43,47,26,14,33,32,33,46,44,33,55,39,28,32,57,32,43,45,31,31,40,27,52,35,21,27,48,43,41
113,36,42,35,38,38,43,34,44,26,46,43,45,29,38,36,41,38,35,43,38,40,23,22,36,45,34,34,39,33,47,43,28,28,37,56,44,31,47,41,36,38,35,35,32,41,37,43,25,29,40,31,30,47,24,29,34,27,43,35,20,38,27,44,30,30,47,32,32,44,36,30,37,41,36,36,34,33,32,39,26,43,31,32,51,41,31,46,35,27,43,27,39,31,28,43,45,30,31,46,27,42,41,40,43,26,39,33,28,45,39,32,37,40,0,39,37,31,36,43,34,32,29,13,45,32,33,19,44,32,27,24,41,41,31,27,30,32,38,36,39,47,34,39,24,35,30,38,30,39,35,43,42,38,35,32,45,39,43,37,35,37,38,21,45,50,33,25,30,41,21,36,34,25,45,27,40,38,23,41,41,29,35,38,32,38,40,28,36,41,36,44,40,42,33,31,37,38,29,39,26,38,21,37,37,35,34,46,33,27,29,35,30,37,31,41,28,34,25,33,38,29,29,36,42,32,37,35,40,26,39,38,35,41,28,37,45,35,41,42,43,37,43,29,39,36,36,41,53,41,37,23,36,38,20,40,32,38,38,41,29,34,38,30,42,36,22,41,54,37,37,36,36,30,38,37,31,37,23,49,40,36,33,34,21,36,34,52,34,31,49,34,31,34,35,34,32,34,31,23,32,44,28,41,36,33,39,46,34,42,30,32,40,38,36,32,38,22,40,26,34,25,36,39,30,45,37,40,34,42,42,40,33,55,37,46,40,28,35,31,44,34,25,44,38,50,39,42,42,39,34,42,27,38,29,41,32,32,38,46,35,43,36,37,39,40,33,36,26,46,22,46,37,28,45,35,38,39,21,45,32,50,31,28,30,33,38,33,43,32,42,38,33,40,34,21,31,39,49,53,38,41,42,34,32,36,33,49,42,38,20,45,28,50,40,41,23,39,42,40,31,42,46,43,28,49,38,38,34,36,49,22,45,26,32,31,14,42,43,35,24,43,37,36,31,32,38,35,29,28,36,30,31,40,31,35,23,43,39,41,32,41,43,31,42,35,37,33,42,43,24,36,40,38,33,37,40,36,40,32,30,22
114,52,41,42,48,47,50,56,46,40,47,46,45,34,49,60,42,36,48,52,50,43,34,46,38,52,45,48,43,37,50,49,35,33,54,49,46,35,46,71,47,49,34,36,35,44,46,48,37,42,43,52,34,47,39,42,38,29,47,41,32,47,34,44,38,43,50,47,29,40,49,36,48,45,49,49,44,57,45,53,32,35,36,40,52,43,42,48,43,34,46,42,49,35,33,45,48,48,47,45,41,50,48,54,39,34,43,45,43,49,46,42,43,44,39,0,37,64,44,41,38,45,30,17,51,30,38,24,57,39,30,35,42,42,46,35,39,46,45,48,45,50,46,47,22,42,30,53,39,56,51,44,47,35,45,36,52,53,66,43,43,44,58,31,40,48,42,29,39,47,26,42,37,36,55,31,67,48,30,42,45,29,32,47,40,43,40,38,40,46,39,54,56,47,34,52,37,38,36,51,34,39,25,40,48,34,41,31,35,36,46,43,34,47,45,50,45,39,36,33,46,43,31,39,52,42,53,40,48,38,50,49,47,50,35,43,45,43,38,52,60,43,50,41,48,36,43,55,46,58,50,25,46,40,23,49,37,36,43,56,34,35,45,40,41,52,30,34,49,37,32,42,41,34,54,45,43,46,41,48,65,42,42,34,27,47,46,57,37,39,52,47,38,47,50,44,48,33,52,27,44,68,29,51,41,55,42,55,41,49,60,54,50,43,53,46,50,35,43,35,46,42,45,41,32,50,37,47,49,42,45,33,34,41,49,55,51,37,48,45,35,47,36,41,42,54,46,52,44,39,38,42,32,41,32,51,34,41,47,48,34,46,42,45,53,47,33,55,31,49,35,48,39,42,48,41,49,48,29,51,38,49,34,35,42,41,44,36,46,50,47,51,42,36,33,39,45,47,44,51,52,51,51,57,41,42,43,48,45,40,29,49,42,59,43,49,35,46,43,41,53,37,48,45,31,47,54,39,40,49,53,31,55,26,33,39,18,45,55,50,42,45,42,52,42,40,39,44,42,45,43,37,46,41,43,53,28,46,45,48,39,61,44,36,50,48,41,41,53,53,46,48,57,47,36,41,46,37,48,48,40,30
115,45,60,41,38,46,37,32,46,31,45,37,46,35,36,49,41,38,52,44,35,37,47,35,38,48,36,42,42,33,39,49,31,32,51,42,45,35,43,36,41,49,47,41,34,40,41,37,32,31,45,42,43,47,34,36,42,27,41,38,29,51,32,49,47,43,33,33,32,39,41,31,37,31,38,48,35,42,33,40,28,42,34,44,49,42,37,49,43,27,36,35,43,32,29,46,51,26,35,44,36,46,41,48,39,30,32,43,36,42,49,47,39,40,37,37,0,37,45,34,35,38,30,23,39,37,25,25,39,45,28,37,39,48,44,29,39,43,40,52,47,44,47,43,27,45,38,56,29,41,34,44,37,34,53,41,43,56,34,43,41,39,36,34,43,38,40,23,37,42,23,41,37,33,39,27,38,45,36,41,49,30,45,41,31,44,32,37,39,48,42,42,42,39,41,40,43,39,29,49,27,32,25,47,36,42,37,47,44,37,36,39,45,40,51,48,42,43,40,37,45,38,34,45,48,35,58,33,43,35,45,48,46,41,37,41,40,30,36,38,44,47,42,41,42,23,47,41,45,43,49,26,39,38,28,49,31,43,39,43,29,36,48,47,46,49,25,39,46,39,36,40,32,45,38,42,36,39,29,53,33,34,45,39,25,48,40,48,51,37,42,41,39,39,45,46,39,41,42,37,47,41,27,40,31,37,45,42,44,41,30,45,44,39,53,47,54,28,41,38,44,47,44,39,34,43,31,45,42,38,46,36,31,48,43,46,47,30,38,42,39,52,29,43,41,45,36,44,39,39,37,33,41,48,36,52,36,33,46,55,34,49,43,46,47,44,45,43,24,45,37,46,40,31,39,44,39,42,25,50,34,51,37,34,31,49,38,39,40,33,40,48,34,41,33,37,42,37,44,46,56,50,43,40,35,32,35,39,47,47,28,45,35,52,39,40,31,46,41,45,51,41,44,43,26,50,53,37,30,34,44,32,37,29,31,35,13,48,52,47,55,40,41,50,42,31,47,38,37,38,49,26,43,38,45,38,31,48,39,37,31,49,38,37,49,50,45,43,40,53,39,42,43,47,38,40,42,37,44,38,34,30
116,33,35,37,37,36,49,45,33,40,35,37,32,39,40,39,35,34,43,45,43,36,36,36,27,46,35,39,27,29,40,39,36,30,35,39,29,47,35,53,40,43,27,31,34,36,34,37,39,45,38,39,34,36,37,42,35,32,40,42,34,38,26,37,32,39,41,37,29,34,31,31,35,44,40,38,43,47,45,32,35,35,44,36,37,27,40,38,42,28,43,38,33,32,36,34,31,37,37,39,51,37,32,41,45,23,39,33,39,39,37,36,41,45,31,64,37,0,35,39,35,48,32,13,38,34,31,25,45,33,28,31,41,30,36,35,37,39,34,38,36,41,40,37,22,50,30,45,32,37,41,32,41,48,35,29,35,44,53,39,38,39,40,38,46,33,38,29,30,40,29,36,31,30,51,37,45,36,27,45,41,33,24,43,40,39,35,37,43,36,46,36,36,30,38,31,41,36,36,35,28,36,26,25,42,31,47,36,32,35,38,42,29,53,37,43,28,46,31,35,38,44,37,30,41,40,44,28,35,37,33,45,48,38,41,39,31,42,28,47,46,32,43,34,38,32,40,48,38,37,35,31,32,36,30,40,29,27,42,39,32,39,35,41,28,39,28,37,36,24,34,31,42,30,48,38,41,47,42,44,49,39,41,36,22,46,32,40,31,32,37,33,32,40,48,41,37,32,37,32,52,55,24,48,44,40,44,40,35,35,45,39,32,42,40,44,44,33,32,46,34,36,34,37,34,40,32,31,35,43,36,34,41,36,44,39,39,34,36,40,40,38,44,36,44,36,42,39,29,36,32,32,35,35,33,36,36,43,37,47,26,39,36,37,43,41,32,42,29,35,39,37,35,41,37,31,37,31,24,39,50,44,33,24,31,45,42,27,38,46,35,39,51,32,25,36,32,32,39,38,45,41,35,38,37,45,44,40,30,33,25,30,42,44,35,45,32,38,47,34,37,25,31,30,25,40,45,45,40,40,35,26,41,32,41,38,13,36,41,40,37,42,34,45,31,40,30,38,29,43,37,38,37,35,40,36,17,41,37,31,37,49,36,40,39,37,35,50,41,48,46,35,40,36,32,41,43,27,39,46,35,35
117,44,53,44,53,50,48,37,44,20,44,31,59,23,41,45,39,41,50,47,50,35,39,41,46,48,50,57,55,43,58,53,19,21,51,37,55,27,46,47,46,56,37,35,39,53,40,43,32,30,50,43,33,56,30,29,39,25,47,37,30,73,36,51,44,35,50,39,18,40,43,27,36,30,33,50,31,44,42,43,29,42,23,41,55,49,32,55,44,30,45,26,48,26,22,50,58,34,36,45,26,54,49,46,27,30,38,38,34,52,49,36,24,30,36,44,45,35,0,42,29,32,20,24,42,20,25,26,42,41,27,29,42,58,32,25,36,40,40,52,59,45,52,45,25,27,31,45,27,50,41,55,36,32,38,40,57,62,45,49,36,35,51,32,37,42,40,19,35,31,24,49,31,31,48,16,45,55,32,35,44,18,41,34,29,43,28,37,33,52,27,56,44,58,32,40,37,38,36,53,28,35,19,49,41,34,39,39,37,34,49,41,38,19,41,44,47,23,41,26,38,27,31,44,56,30,45,40,54,39,55,53,37,50,20,42,37,31,42,43,56,48,50,32,48,31,35,55,57,46,49,11,46,32,19,52,46,43,32,50,27,27,51,41,53,47,25,29,52,33,32,49,38,27,42,52,34,36,29,48,43,35,33,32,19,49,50,61,47,26,63,37,34,40,45,44,40,38,50,33,37,54,26,40,29,41,41,57,46,40,44,44,53,27,55,47,57,33,41,18,44,44,55,44,30,47,27,50,40,44,56,35,26,42,51,56,40,28,35,38,34,44,29,49,32,52,48,53,49,41,33,37,33,46,25,61,35,24,48,39,38,42,38,54,52,48,33,47,24,51,28,48,34,20,47,50,43,50,24,57,15,55,26,40,33,35,45,39,32,48,48,51,15,44,41,34,43,52,51,51,41,45,54,49,45,29,19,46,55,54,24,48,24,62,41,43,27,45,37,41,48,45,55,44,28,52,55,27,36,39,48,30,52,20,32,43,20,45,58,51,46,52,51,55,37,32,49,40,32,31,52,32,40,41,26,43,30,54,53,46,26,46,52,24,59,61,47,33,50,53,25,50,54,41,42,28,52,40,49,35,29,16
118,33,40,33,41,38,54,33,41,33,44,32,46,33,40,40,35,28,43,48,42,35,30,36,34,49,38,42,35,40,45,45,27,27,41,47,44,35,44,42,43,41,34,32,42,42,34,38,31,32,44,41,35,44,27,29,31,29,48,29,26,40,31,40,38,35,47,40,24,35,40,28,37,37,33,47,34,45,29,37,34,39,36,36,43,33,34,42,33,30,43,23,38,30,28,43,41,31,38,46,33,45,44,45,42,27,43,39,31,46,42,29,36,36,43,41,34,39,42,0,31,39,28,15,35,35,29,22,43,28,26,25,54,41,34,24,30,35,35,43,41,37,40,45,25,35,32,42,31,40,34,37,45,32,32,33,40,44,37,39,34,31,38,34,46,39,41,22,29,37,26,42,31,31,45,27,38,40,32,43,31,21,30,44,39,44,29,31,39,42,32,42,38,40,33,32,39,59,35,44,28,33,22,35,43,29,29,42,28,33,31,41,36,37,33,45,29,33,27,36,35,38,31,40,42,31,35,36,34,30,41,41,46,45,27,38,44,29,38,41,46,35,41,33,38,56,41,44,54,42,36,24,33,36,19,48,41,36,38,36,28,36,43,35,37,41,26,34,45,30,35,37,38,32,40,41,40,39,27,45,40,38,39,32,23,35,39,51,34,27,49,39,34,40,41,35,32,33,41,26,33,46,29,48,40,37,37,42,32,39,32,42,43,33,37,37,45,27,34,30,39,31,35,38,34,44,31,41,37,42,41,36,32,43,40,47,38,27,36,37,38,34,29,45,42,49,41,42,36,59,36,37,28,38,29,47,36,30,43,39,34,35,41,35,36,38,37,34,28,41,28,35,34,32,45,33,40,38,21,45,34,45,28,30,29,34,44,39,41,39,39,48,35,43,34,27,34,42,47,44,43,40,44,39,34,31,32,66,39,41,23,40,35,48,39,41,28,37,44,38,40,32,41,37,32,44,44,38,30,31,45,22,41,25,28,35,13,43,42,38,34,43,35,39,43,39,40,43,34,30,43,28,38,39,29,39,26,44,41,30,36,49,47,30,44,36,37,39,46,42,35,38,41,39,33,35,41,30,44,37,34,28
119,42,33,28,29,39,35,33,39,41,29,33,36,39,40,40,33,26,46,40,35,40,28,30,29,41,27,32,28,26,33,43,32,29,29,36,32,37,31,31,41,34,33,33,30,30,28,34,33,33,32,30,29,33,28,38,31,28,40,34,32,34,25,37,31,32,38,29,33,38,29,35,40,36,40,35,34,42,38,34,19,27,38,33,38,35,37,42,41,24,43,35,39,34,26,29,35,32,25,32,38,34,31,37,41,23,31,40,35,38,40,31,37,41,34,38,35,35,29,31,0,34,27,14,39,28,30,24,28,30,30,31,36,29,39,31,34,29,30,36,28,44,34,42,29,39,22,43,21,40,35,36,39,32,43,27,38,34,29,26,25,35,30,31,45,37,36,27,30,39,22,40,31,16,35,32,34,34,39,44,39,25,30,38,31,34,29,30,36,34,42,45,39,36,28,37,31,30,32,31,30,35,22,31,33,33,38,35,41,41,29,33,39,41,26,40,29,38,32,36,34,35,29,33,37,41,44,27,37,25,28,40,37,37,33,41,36,29,32,44,39,28,36,38,32,28,41,36,37,35,34,17,29,33,28,40,29,34,41,40,28,39,38,38,29,34,20,36,43,27,32,30,37,27,38,30,29,28,29,37,37,32,37,37,20,33,31,37,31,32,33,37,29,32,39,32,31,35,39,24,38,38,22,41,44,35,32,37,32,40,29,41,22,43,36,26,41,25,30,36,33,35,30,40,31,42,30,32,37,41,34,29,40,34,43,29,41,41,39,38,34,35,38,31,31,42,29,37,35,33,33,29,32,40,30,32,31,33,34,40,30,33,39,30,34,31,26,46,24,34,34,37,32,30,37,36,30,37,29,36,43,42,30,28,27,35,31,39,43,35,32,40,42,30,28,22,25,30,27,41,34,37,39,35,31,28,33,34,34,33,21,36,35,40,45,40,31,39,43,40,38,27,34,32,29,43,36,43,31,40,38,24,29,34,32,41,12,39,39,34,43,32,30,42,30,35,36,32,37,32,34,28,32,41,43,35,24,38,31,36,34,46,36,35,40,34,34,44,37,42,32,28,37,39,24,43,33,25,34,38,36,23
120,38,36,26,32,35,38,44,37,42,51,37,34,45,40,40,32,24,42,46,34,37,32,32,37,45,34,33,26,32,35,43,38,30,31,42,29,47,34,37,35,36,33,31,32,29,33,31,35,38,38,31,31,32,35,43,36,31,39,33,33,30,24,39,33,28,40,27,32,38,39,32,43,38,34,37,41,42,34,34,35,32,43,29,38,24,38,33,38,31,40,39,30,34,30,34,36,36,39,37,47,37,31,53,49,30,32,34,33,37,38,39,42,39,32,45,38,48,32,39,34,0,39,14,37,39,36,22,34,28,21,22,37,27,43,34,31,36,27,34,32,39,34,42,28,46,36,43,27,34,41,31,48,38,38,25,34,36,31,29,37,42,39,32,48,37,36,36,29,33,37,34,30,34,40,37,37,36,32,43,36,27,32,71,41,38,30,27,44,29,43,36,40,34,41,31,36,36,30,28,26,40,34,24,38,34,35,35,35,42,27,30,33,51,35,53,30,50,31,30,31,52,30,27,35,41,46,29,29,34,33,43,48,34,44,44,39,30,28,46,41,32,39,39,33,32,55,36,36,42,32,34,28,31,24,42,23,32,36,29,26,35,38,38,32,45,26,37,38,26,30,23,39,39,44,33,48,39,33,33,43,39,45,38,23,36,32,37,36,37,33,35,26,30,40,29,40,35,34,37,40,41,29,40,48,35,44,30,28,38,33,39,32,40,33,36,45,28,35,48,31,36,30,30,37,35,39,35,31,37,33,32,36,26,33,37,46,31,41,33,34,37,34,32,37,40,36,33,26,39,36,32,33,36,30,33,36,40,38,43,32,39,36,29,44,35,34,35,32,35,38,33,35,39,38,34,37,34,26,34,46,36,36,27,30,44,26,37,38,37,32,33,51,28,22,27,29,36,26,38,48,51,30,34,34,30,47,38,34,30,29,39,39,41,32,41,35,41,46,38,36,32,30,34,27,35,35,42,32,36,32,22,31,40,34,32,10,37,38,30,39,33,27,37,43,37,35,38,37,40,34,32,35,35,36,39,16,36,31,29,41,43,32,40,36,33,30,45,31,37,53,39,35,53,24,42,35,22,28,46,38,40
121,23,30,28,22,29,33,37,29,44,33,31,30,48,34,25,30,23,34,45,30,31,30,26,31,35,22,25,22,27,27,38,47,29,28,40,20,50,26,31,24,24,36,39,28,19,25,24,32,36,26,26,35,28,27,48,24,34,23,41,30,25,26,35,28,31,33,28,41,32,32,29,30,35,32,30,39,31,35,29,29,30,36,33,29,24,38,27,30,23,39,35,28,37,31,31,31,30,48,35,52,25,23,39,41,19,37,30,28,26,24,41,44,35,29,30,30,32,20,28,27,39,0,14,26,44,37,15,24,17,28,28,28,22,37,36,29,25,30,27,23,29,21,35,33,49,25,38,31,30,27,23,31,40,43,26,23,29,26,18,36,40,25,33,40,26,31,28,32,32,24,36,34,26,32,36,22,23,27,36,38,27,31,41,35,36,33,27,36,26,40,32,29,26,47,19,30,26,27,27,25,30,25,22,32,35,38,42,30,34,25,29,37,50,36,37,19,41,27,40,17,44,35,28,26,43,35,15,21,38,23,29,39,25,42,29,33,36,29,29,37,31,31,34,24,25,37,29,23,25,24,33,27,26,22,22,23,36,33,29,25,44,28,44,31,30,24,40,27,24,36,20,31,35,36,17,37,34,33,34,34,29,34,34,21,30,22,28,23,38,21,27,19,31,33,33,30,34,23,30,42,29,28,37,44,29,46,22,26,28,31,30,23,45,31,29,30,25,25,45,29,27,27,28,35,25,32,33,29,39,28,29,38,39,32,23,36,30,32,34,38,30,33,21,35,30,28,31,21,27,32,30,33,29,35,22,35,37,33,37,27,30,35,25,28,23,36,28,24,21,36,25,38,34,23,30,23,27,26,28,47,27,36,24,15,43,26,34,39,31,23,32,45,25,27,23,25,27,30,23,35,40,29,23,34,35,46,30,30,25,27,27,36,29,31,38,30,35,39,40,26,28,25,33,25,25,28,41,35,27,29,23,27,43,35,32,5,26,29,24,33,23,25,30,27,30,31,37,37,46,26,31,35,31,40,27,18,26,23,22,40,34,25,46,26,25,31,44,25,37,40,28,27,40,16,44,25,20,18,50,35,36
