,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293
74,3,0,5,4,5,0,10,1,6,3,4,6,8,5,7,3,9,9,5,4,2,3,4,2,2,6,5,2,1,2,5,2,5,9,10,5,6,4,3,5,9,5,11,4,3,8,1,8,2,5,6,4,7,9,3,3,5,8,9,2,2,5,5,7,4,8,3,8,8,6,4,7,10,7,0,8,14,4,1,1,3,6,8,0,2,10,3,2,2,8,2,5,6,2,6,9,3,2,3,8,7,1,4,3,5,6,7,4,10,8,0,5,4,2,7,4,6,6,2,5,6,8,2,5,12,1,5,4,4,5,2,5,9,11,7,7,4,6,4,7,0,10,6,3,5,2,3,10,9,11,6,5,6,1,0,4,11,8,5,6,4,4,9,10,8,2,6,1,10,2,6,6,3,6,4,0,20,5,7,1,3,6,2,8,15,10,4,3,7,4,8,4,6,1,5,2,8,7,8,3,7,9,5,5,2,2,5,4,9,4,14,8,1,1,9,4,3,8,4,7,4,7,9,11,8,6,4,4,11,5,5,1,5,10,3,3,2,6,9,6,9,8,6,1,5,5,11,5,3,8,3,4,5,5,4,2,1,2,1,0,4,2,6,5,3,8,5,13,4,6,6,7,8,4,9,3,0,9,0,5,8,7,7,7,1,4,4,8,2,1,9,5,3,9
75,3,0,6,4,3,0,4,9,3,1,6,0,10,7,3,7,3,6,5,3,4,4,6,5,5,9,0,3,7,2,4,13,4,5,5,3,6,1,7,3,3,3,7,7,1,3,5,4,0,8,5,4,19,3,5,4,2,2,9,6,2,1,5,4,2,34,3,4,4,5,5,3,6,3,8,0,6,8,3,6,7,3,3,0,8,3,5,3,2,1,4,5,6,5,8,5,7,0,2,4,6,3,15,4,4,4,8,3,4,6,2,3,2,13,5,1,2,4,3,8,8,11,3,7,6,3,4,3,12,2,2,54,11,3,3,5,6,5,3,5,9,11,2,4,4,4,7,5,6,1,4,2,6,12,0,7,7,6,3,2,3,5,4,6,3,4,2,1,4,7,3,6,5,3,3,3,7,4,4,10,5,6,1,12,7,6,1,3,4,14,7,7,3,3,2,4,6,6,0,3,1,5,4,41,7,3,2,3,7,2,8,2,3,4,7,4,3,2,3,4,5,2,3,4,2,5,1,3,8,8,2,1,3,8,3,3,3,4,6,5,2,6,6,2,6,7,4,3,3,6,45,7,4,3,7,2,2,7,0,0,6,9,3,6,1,9,2,3,1,6,7,3,2,6,4,6,0,2,1,5,9,3,3,7,2,3,3,5,2,3,9,3,4,5
76,6,1,6,5,3,4,3,4,10,7,3,8,7,9,4,3,8,7,3,5,4,10,3,2,2,5,7,1,5,3,3,3,4,7,2,3,3,4,7,5,9,4,8,4,3,9,2,10,1,4,2,6,5,6,4,1,7,8,6,5,3,6,1,7,8,5,8,12,9,8,6,4,9,7,14,6,0,2,7,4,4,9,8,0,1,6,6,2,3,5,4,6,5,8,10,14,2,2,2,5,7,5,2,3,4,3,8,3,8,13,2,11,1,3,5,4,7,7,3,4,6,8,4,3,6,8,8,3,6,10,5,1,7,10,4,8,2,5,5,4,8,4,4,7,10,4,3,12,11,0,4,15,7,5,1,4,8,6,0,8,3,3,8,14,9,6,7,3,9,5,9,5,2,6,6,2,11,7,7,1,4,2,4,9,11,6,3,3,7,3,7,3,6,2,5,1,5,9,1,6,5,7,4,2,5,8,7,2,3,7,8,7,8,7,9,6,4,12,7,9,8,4,5,5,10,12,9,7,5,5,2,4,3,3,5,4,4,3,7,7,7,6,1,5,7,2,8,10,1,10,3,2,4,6,3,2,7,1,3,1,5,0,7,7,5,6,3,5,2,3,6,3,7,3,6,5,0,12,0,2,7,13,9,2,6,5,0,6,1,3,11,5,2,9
77,3,0,3,4,1,2,6,9,3,4,9,4,10,3,3,1,9,3,4,24,8,4,1,3,5,7,7,1,2,6,9,6,5,9,6,4,2,2,4,6,9,9,4,8,2,3,14,3,0,4,4,10,4,3,5,2,3,5,8,4,4,3,3,8,7,6,3,5,3,6,3,3,8,8,4,8,2,0,4,3,5,8,8,0,8,10,4,18,7,4,7,4,11,4,9,4,8,1,7,5,8,4,4,5,6,9,6,14,5,9,0,7,4,4,4,2,1,9,4,8,11,7,1,5,9,2,3,3,7,6,5,6,4,7,9,9,6,1,5,9,15,28,3,5,4,7,5,7,4,4,8,6,4,3,0,3,7,8,2,8,1,5,8,3,2,7,1,4,4,4,7,9,2,9,1,3,4,7,5,9,7,5,2,5,5,7,3,4,11,7,4,34,6,7,3,7,2,3,6,7,9,7,5,6,4,3,7,1,2,5,5,5,7,5,12,10,10,6,3,3,9,4,8,6,8,6,5,4,1,6,4,2,4,4,3,5,4,5,4,2,8,9,4,6,5,7,5,3,0,8,5,11,24,1,6,7,8,5,0,0,9,3,4,6,6,7,2,2,6,6,30,3,27,6,5,10,0,5,0,3,24,6,4,8,5,8,5,1,6,2,4,4,6,14
78,2,0,26,4,5,5,7,5,6,2,8,3,2,7,0,8,3,7,7,3,2,3,4,2,1,3,4,5,3,3,4,4,2,5,4,3,2,1,1,1,5,21,6,9,0,3,3,4,1,7,5,7,6,3,28,1,4,2,4,15,3,6,1,4,3,5,4,5,1,1,3,7,3,3,1,3,7,4,0,11,11,2,4,0,5,12,6,7,5,6,32,3,5,8,3,5,7,2,5,5,4,5,2,4,6,7,4,3,6,4,4,8,4,7,7,4,3,1,4,4,6,2,1,3,3,3,11,2,5,4,3,5,5,3,6,5,3,1,3,7,7,4,4,6,1,7,6,23,13,2,8,7,3,6,1,6,7,7,1,3,3,6,3,10,3,4,5,2,4,4,2,7,13,7,4,3,6,1,3,4,7,1,6,10,8,5,6,3,6,4,4,3,7,4,5,1,6,3,5,23,7,3,4,4,9,4,7,4,3,1,9,2,4,6,5,4,6,6,4,2,6,7,3,1,7,9,4,5,3,8,8,1,9,4,0,4,5,6,7,5,7,5,2,4,3,7,7,6,1,4,2,6,5,2,3,5,7,7,1,0,4,6,9,4,4,6,2,4,0,9,2,3,3,4,5,6,0,13,0,2,5,7,4,6,7,4,3,4,2,1,5,5,2,0
79,2,0,7,1,1,3,3,5,3,1,21,3,6,8,0,7,3,3,6,3,4,5,1,14,0,3,4,0,2,16,1,3,4,4,3,3,1,0,5,4,6,3,4,17,1,3,6,5,3,0,3,2,5,8,4,2,4,1,3,66,1,3,0,4,2,5,3,3,0,2,2,5,8,3,1,6,4,3,11,0,9,5,5,0,5,4,6,17,5,5,5,4,1,5,2,1,8,5,5,1,6,2,5,4,15,4,3,1,8,4,3,4,8,4,3,2,7,0,7,3,3,2,0,4,1,3,1,2,4,5,2,5,5,4,7,5,4,1,4,6,6,2,3,4,5,16,8,8,8,1,2,3,4,5,1,8,5,9,3,5,7,6,4,4,4,2,9,14,3,4,5,3,3,4,7,2,3,4,5,3,23,4,3,7,1,3,5,1,3,5,4,5,4,20,3,1,3,6,3,5,5,4,2,5,24,1,3,7,5,2,1,4,5,0,3,2,5,4,1,2,5,1,1,2,3,5,9,6,4,5,11,0,26,6,0,4,1,4,7,4,3,4,1,2,3,5,1,3,1,2,7,2,4,1,2,6,3,4,1,0,3,4,3,5,6,9,2,4,0,7,2,4,4,4,7,3,0,6,0,0,3,4,3,7,9,4,2,1,2,1,3,6,1,1
80,4,2,9,2,2,2,2,7,4,2,4,2,6,3,1,3,2,4,5,7,2,3,1,2,3,3,3,0,8,7,3,7,6,4,4,3,5,3,4,9,5,16,3,3,4,6,6,3,1,4,4,5,7,5,13,2,7,3,2,7,4,8,4,0,2,5,2,6,3,2,10,0,6,2,3,7,4,5,11,9,0,3,6,0,2,3,2,2,6,4,11,1,7,6,3,2,5,2,9,5,3,3,2,2,6,3,2,5,3,2,1,1,5,22,4,2,1,12,6,9,8,3,2,3,3,1,5,2,6,3,2,6,3,1,4,3,2,6,5,5,6,9,3,5,3,6,27,3,3,5,10,2,2,6,1,2,5,6,3,2,5,0,4,5,1,2,3,7,3,8,3,3,40,10,4,4,2,2,6,6,6,3,2,3,5,1,6,5,4,6,2,8,2,6,3,4,2,4,8,8,9,4,3,4,1,1,1,9,2,2,4,4,1,2,7,2,7,3,3,1,3,3,4,6,1,1,3,2,2,4,6,2,9,5,2,3,4,1,2,2,3,5,11,1,2,9,5,4,0,8,5,10,3,7,3,3,1,34,0,0,2,4,3,2,7,9,4,3,3,1,7,5,5,4,4,4,0,2,0,4,7,7,2,7,5,1,2,5,8,17,4,5,5,7
81,15,1,10,10,2,4,8,11,5,25,2,29,7,2,13,4,27,6,3,10,5,22,7,5,0,4,29,2,8,5,0,4,2,7,0,2,3,1,1,2,1,2,3,3,1,9,7,4,1,2,9,16,1,2,4,9,5,4,3,5,0,5,1,16,8,7,18,44,3,20,3,3,1,23,6,3,9,8,2,5,3,0,1,0,5,2,9,5,3,6,8,5,2,4,1,4,3,3,1,0,1,7,6,5,3,3,2,2,2,52,3,15,2,5,5,2,16,4,4,1,2,0,1,1,3,41,4,18,7,12,29,2,6,4,3,3,2,4,5,7,13,4,5,9,25,1,1,19,9,6,2,11,8,3,2,4,12,1,1,3,6,1,4,3,3,7,3,2,3,1,15,6,6,4,6,1,9,6,23,8,3,5,0,1,3,3,0,3,15,3,2,10,22,1,7,2,0,3,0,0,1,14,7,1,3,12,5,2,3,10,5,8,18,2,1,1,1,36,2,5,9,3,10,0,17,18,10,4,12,6,4,1,4,0,1,5,1,0,7,22,25,14,3,12,4,2,6,22,3,11,1,3,13,4,1,14,25,0,1,0,3,3,12,4,0,2,3,19,6,2,9,9,16,3,15,4,0,12,0,0,6,11,24,1,1,2,5,5,0,2,3,7,1,9
82,3,0,6,5,2,6,4,5,8,1,3,2,2,10,3,3,5,3,2,7,9,4,2,2,2,8,3,1,1,6,6,4,3,9,3,4,8,7,8,11,13,5,3,3,0,7,3,6,1,9,3,4,4,11,7,1,4,11,13,6,6,4,5,2,5,4,1,3,5,2,4,3,12,6,8,3,8,8,4,5,6,1,0,0,7,5,5,2,5,9,6,4,6,6,12,8,12,2,5,5,19,1,6,5,2,8,7,7,9,3,1,1,3,4,3,2,3,9,3,3,6,13,1,3,19,2,12,4,4,7,2,5,6,8,3,25,9,2,6,8,5,4,8,3,5,4,2,7,13,2,8,3,4,4,0,4,11,12,6,14,4,2,15,17,5,3,5,7,5,4,6,7,2,13,3,3,4,9,1,8,2,2,6,5,13,7,1,2,5,8,4,3,1,7,6,7,2,6,18,7,7,4,7,3,2,1,8,4,6,6,13,3,3,5,8,8,8,4,5,6,4,4,8,30,6,1,10,4,7,4,5,4,8,7,4,5,1,8,10,4,5,11,0,4,2,6,5,2,2,11,3,4,1,6,9,5,2,1,5,0,12,5,7,9,0,10,2,8,4,11,4,3,13,10,1,2,0,10,2,6,6,6,4,4,2,11,6,3,4,2,5,11,4,4
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2,0,6,4,3,2,3,26,3,4,4,6,6,2,0,2,4,6,2,6,4,5,3,2,3,2,4,0,5,5,4,6,1,2,8,1,1,1,3,5,4,4,2,3,0,4,4,5,1,4,5,1,5,3,2,3,4,5,1,4,2,4,3,2,3,5,4,4,4,5,0,3,1,3,2,8,1,8,5,5,2,5,7,0,0,4,4,6,2,2,6,2,2,4,4,4,1,1,5,3,2,3,34,4,7,4,1,6,4,5,2,6,3,4,7,3,1,2,2,2,5,5,1,5,1,2,4,8,9,1,2,10,9,1,3,4,3,3,4,3,25,4,2,3,1,3,5,4,5,5,3,3,5,5,0,2,4,3,2,8,0,3,5,2,4,2,2,5,2,0,3,8,5,0,2,5,0,5,3,32,5,6,4,3,2,2,5,3,2,6,1,6,5,7,2,1,2,4,4,5,3,2,2,7,5,1,3,3,4,4,3,3,1,3,3,3,3,3,3,2,5,3,4,5,3,5,2,1,0,3,2,2,1,2,2,3,1,5,3,3,3,2,3,1,2,5,2,3,1,2,9,7,3,1,1,4,3,5,1,1,2,6,2,4,4,3,7,2,3,4,5,6,5,8,2,2,0,2,1,4,6,2,3,3,3,4,5,2,1,2,4,2,0,5
85,4,3,3,5,1,2,2,4,4,1,1,1,6,10,5,6,9,8,0,8,10,6,1,1,3,8,2,2,0,2,2,5,5,9,3,2,4,0,5,2,7,2,6,4,3,4,4,5,2,3,5,6,5,6,3,5,3,4,5,2,1,8,1,4,2,4,5,3,5,1,4,11,2,6,10,3,6,10,12,4,3,2,5,0,4,0,12,3,2,4,7,4,6,6,7,11,9,3,0,4,7,3,0,5,1,7,12,1,11,4,1,7,6,4,7,1,6,3,4,2,6,8,3,1,8,0,11,3,4,4,0,3,3,11,2,2,3,8,1,7,5,7,5,5,7,0,0,9,9,7,4,6,6,4,2,5,4,13,1,6,2,2,2,13,3,5,6,1,9,3,6,7,3,5,8,3,16,5,6,1,1,1,9,8,7,8,4,3,6,7,4,6,4,2,5,4,4,11,5,3,8,9,6,4,4,5,5,5,6,2,9,2,3,6,7,16,0,6,6,10,7,2,4,3,8,7,6,5,12,5,4,0,6,8,3,5,3,9,6,9,6,8,6,2,8,2,11,5,1,8,2,0,6,5,12,5,3,1,2,0,5,5,5,13,1,5,2,4,4,8,10,3,6,6,3,7,0,9,0,3,6,5,5,4,2,5,1,3,1,0,9,6,2,3
86,5,1,7,6,2,2,3,4,5,7,3,7,5,10,1,2,9,5,1,6,4,8,6,4,4,8,10,2,4,2,3,4,2,8,0,3,5,4,3,3,6,4,6,2,2,5,10,5,0,8,6,8,4,9,4,2,2,11,7,5,5,7,5,7,5,4,3,7,4,4,4,2,7,6,3,5,6,4,6,6,2,9,5,0,4,12,0,4,5,6,4,14,7,6,10,10,3,2,5,8,5,5,3,4,4,4,9,4,3,8,3,7,2,9,4,2,11,4,3,2,5,9,2,3,5,8,5,5,6,7,7,5,6,6,3,3,4,1,3,3,11,5,6,5,5,4,4,14,13,3,3,5,3,3,1,3,4,7,2,7,4,2,11,8,5,3,6,3,5,2,3,7,1,6,4,2,4,4,8,3,3,1,5,9,5,7,3,2,10,6,5,9,3,3,8,4,6,9,4,6,2,5,30,6,3,5,5,6,2,6,4,3,4,2,4,4,2,10,4,5,5,6,4,3,6,8,7,10,7,4,8,1,9,5,5,41,0,6,7,11,13,4,3,4,5,4,8,7,1,8,5,3,6,3,4,6,7,3,2,0,9,2,6,5,3,8,5,12,3,8,3,4,5,2,9,4,0,6,0,4,5,6,7,1,0,7,3,3,2,0,7,8,6,6
87,1,0,6,5,1,3,0,13,2,1,21,2,7,2,3,5,7,5,3,4,6,4,3,21,2,5,5,3,6,23,2,3,1,1,3,3,0,4,2,3,3,3,1,38,3,2,10,4,1,0,4,4,7,3,5,1,3,3,3,16,3,3,0,3,2,3,5,3,3,5,1,5,3,5,2,3,2,18,7,17,2,5,2,0,6,3,4,0,1,4,4,7,2,6,5,3,7,5,12,6,3,2,9,3,22,7,4,6,6,9,2,7,6,4,4,2,4,2,3,5,6,3,1,2,3,3,5,3,8,5,1,2,3,2,10,1,3,4,2,3,10,3,4,6,4,22,6,5,4,4,6,3,3,6,0,4,5,3,6,1,7,4,3,3,3,4,2,18,2,4,2,6,4,5,9,2,3,2,2,7,22,2,7,2,1,3,4,1,5,5,3,15,4,21,4,2,1,3,5,7,5,2,1,2,30,1,2,4,3,5,3,3,4,3,4,3,4,11,1,1,5,1,5,2,5,7,6,4,5,5,4,0,5,5,3,3,2,4,3,7,5,2,5,4,1,5,6,3,1,3,3,2,14,3,1,2,5,3,2,0,2,7,3,3,5,1,3,3,3,6,5,4,10,2,4,0,0,0,0,3,2,2,1,6,18,3,5,5,2,0,1,3,5,3
88,3,1,7,0,1,4,3,4,8,2,5,3,6,1,4,4,7,3,1,4,4,9,1,4,4,2,5,0,4,4,7,4,4,8,4,3,6,5,3,6,3,8,8,5,2,3,2,10,1,3,6,5,2,5,43,2,2,5,1,4,4,6,5,5,1,1,1,3,4,2,6,2,7,5,2,2,3,7,5,5,6,3,5,0,2,2,5,1,0,6,6,2,7,3,3,7,6,1,6,8,6,1,3,4,1,4,9,7,7,4,2,5,3,7,12,2,4,9,4,5,4,3,4,10,8,2,7,0,6,8,1,3,1,8,8,8,0,0,2,6,6,4,6,8,5,3,2,7,7,2,2,4,4,5,1,1,2,6,9,3,3,3,5,7,5,4,5,3,4,3,3,8,5,6,5,3,3,4,8,5,2,6,5,4,8,4,1,10,6,5,3,4,7,4,3,4,5,8,6,7,3,8,10,2,3,5,1,3,3,1,5,1,1,7,6,5,6,3,3,3,6,3,5,5,2,6,9,2,3,2,7,2,4,4,4,4,5,2,4,3,6,2,4,1,4,7,2,5,1,13,4,11,8,6,9,5,2,3,1,1,13,4,1,4,4,3,5,1,4,3,3,6,7,6,3,3,0,7,2,5,5,4,5,17,7,6,2,7,0,1,4,2,3,7
89,5,0,6,4,4,3,9,4,3,3,1,7,7,6,6,4,5,7,1,6,5,4,3,4,2,9,8,1,2,4,4,5,5,5,5,1,7,1,8,18,2,4,4,1,4,3,5,11,1,4,2,4,2,7,7,2,5,7,7,7,1,7,0,7,4,3,5,7,7,3,2,2,2,6,8,1,5,4,6,5,4,6,9,0,2,4,6,4,6,0,3,5,3,4,8,4,3,0,3,8,6,6,1,7,1,6,5,4,6,6,1,5,3,2,5,3,17,4,4,4,3,9,4,2,8,3,3,7,3,9,2,3,4,8,6,9,6,1,2,8,5,4,10,4,4,0,3,3,2,5,4,7,5,6,2,6,13,3,1,7,4,4,5,10,6,9,3,2,5,4,3,4,1,1,0,2,6,6,5,3,1,3,3,8,8,4,2,3,5,8,3,4,2,1,10,5,3,2,7,5,3,6,10,1,2,5,6,3,3,5,10,1,3,5,1,5,5,5,5,3,5,8,7,5,5,6,10,4,10,4,8,0,9,6,0,3,3,4,6,5,6,5,3,3,8,2,6,4,1,6,2,5,3,2,3,4,6,1,1,0,5,4,4,5,5,3,6,8,5,6,6,3,2,6,3,4,0,5,0,2,4,7,7,3,3,7,3,9,3,1,7,8,5,1
90,3,0,29,1,4,2,5,5,4,2,7,4,7,3,1,10,4,6,7,4,4,6,6,5,1,7,3,2,5,2,0,9,4,3,5,1,5,2,3,3,2,19,3,6,1,1,3,2,0,6,2,2,6,4,25,4,5,2,1,8,2,5,1,3,1,6,5,4,3,0,6,4,1,3,2,4,4,7,32,5,11,8,6,0,6,7,4,4,6,3,0,4,8,4,4,5,6,4,3,7,3,4,4,3,5,6,3,7,3,4,2,3,4,14,6,3,6,1,4,5,5,2,4,4,3,3,5,4,3,3,2,5,4,4,5,4,2,0,6,5,5,5,2,7,9,5,13,5,4,3,7,2,6,4,0,7,4,7,4,6,1,3,2,3,5,0,1,2,4,2,3,2,25,1,3,6,1,3,6,5,6,4,3,4,2,2,5,1,1,4,4,5,4,3,3,2,3,2,1,21,6,6,5,3,6,3,2,3,3,0,3,1,4,6,5,3,6,3,2,7,4,3,4,0,3,4,5,1,5,8,4,2,3,1,3,3,4,5,1,1,6,5,4,3,2,7,1,2,2,5,4,6,4,1,2,2,2,17,2,1,1,6,5,3,3,2,0,3,3,3,5,5,5,4,3,3,0,3,0,1,6,3,6,6,2,1,1,3,4,1,5,7,0,3
91,5,0,7,5,5,4,7,6,3,3,6,5,6,5,8,11,10,7,4,5,3,8,5,5,3,7,6,2,2,2,3,3,6,6,3,2,5,3,5,4,1,0,6,4,2,5,5,6,1,2,7,11,4,10,3,4,4,7,3,3,5,7,4,6,3,5,4,6,7,2,2,4,2,8,5,5,6,4,3,4,1,5,4,0,2,4,14,7,2,5,4,0,4,6,7,5,3,1,11,13,3,3,4,6,3,5,8,4,6,4,1,11,3,5,10,6,8,4,4,4,5,6,1,5,7,3,3,7,7,9,3,2,7,6,6,4,6,7,4,11,5,4,6,3,9,3,2,9,9,3,4,10,6,2,1,5,3,2,1,6,1,6,4,5,4,4,6,5,8,3,7,9,1,4,3,1,7,3,10,3,5,7,5,6,2,8,2,5,16,4,4,4,5,6,6,0,5,8,2,5,5,6,8,2,4,6,5,0,1,4,2,5,7,2,7,7,4,6,4,4,5,6,7,3,8,11,12,9,9,10,4,1,6,3,5,7,0,8,2,9,7,3,6,5,5,7,5,8,3,5,4,2,7,3,10,1,4,1,0,0,8,2,8,3,2,3,2,4,2,3,5,3,3,2,9,1,0,12,0,3,3,10,7,5,0,4,3,5,6,0,5,4,7,5
92,9,2,8,4,1,2,7,9,5,2,6,4,8,1,3,7,4,4,4,7,7,3,3,2,4,4,2,0,0,4,6,3,6,4,5,2,3,4,7,5,6,5,12,7,1,7,6,6,1,8,4,9,1,4,8,2,7,5,8,0,3,10,5,1,4,4,2,5,12,2,1,9,3,2,6,6,5,11,5,1,7,2,6,0,2,6,7,2,7,3,8,4,0,7,11,17,8,5,1,8,9,1,0,2,3,9,11,26,11,3,1,6,2,12,3,0,5,5,8,5,10,9,2,4,8,0,10,2,2,7,1,5,6,7,3,4,6,3,3,8,4,5,7,4,4,5,4,7,7,4,7,5,2,4,1,7,9,10,1,9,6,3,8,8,9,3,2,3,7,4,5,5,5,10,2,3,12,6,11,4,3,3,13,7,4,11,3,10,8,5,7,5,6,4,3,6,13,25,5,6,6,7,5,4,5,2,6,5,5,5,7,3,3,9,11,4,7,3,4,7,4,4,8,6,5,5,5,4,5,11,7,4,7,7,8,6,5,5,11,4,7,10,4,3,5,8,6,7,2,7,3,4,7,5,6,8,3,5,3,2,6,8,3,10,2,8,4,3,4,10,5,7,8,4,9,4,0,3,0,8,4,4,4,7,1,5,7,3,2,1,7,14,9,4
93,6,2,7,7,5,7,9,6,9,0,4,3,9,6,3,7,7,2,2,4,4,5,6,2,2,3,6,1,6,9,8,6,9,8,7,3,5,3,3,5,8,3,10,3,0,6,9,7,1,6,7,8,3,5,5,3,9,10,4,5,2,7,4,5,6,4,8,3,6,6,4,8,7,5,2,5,8,4,8,5,6,4,6,0,4,6,6,6,3,4,4,6,7,0,5,8,8,0,5,3,9,1,3,8,10,8,5,9,11,7,2,6,3,4,4,6,3,4,2,1,10,5,2,6,11,3,5,3,7,6,1,5,9,6,3,5,0,9,5,12,7,4,9,4,8,11,3,5,7,6,3,4,8,5,2,7,5,9,3,4,4,5,8,7,6,5,5,7,9,1,6,5,2,5,2,1,9,8,5,5,7,4,5,4,4,7,1,2,4,6,4,6,7,10,3,8,11,7,4,4,3,3,6,4,4,4,36,6,4,8,7,3,2,9,5,11,10,5,10,7,5,18,8,7,4,3,4,15,3,8,2,6,6,7,2,8,6,7,4,5,10,7,7,2,5,11,8,5,1,6,5,2,3,6,3,5,2,5,3,1,8,9,4,3,5,9,12,3,3,9,6,7,7,7,5,4,0,7,0,5,4,6,5,4,3,3,6,7,4,1,7,3,4,6
94,7,3,2,14,2,4,4,6,7,3,2,3,2,7,5,6,9,6,4,5,7,8,0,3,4,8,2,3,1,0,1,18,7,9,3,4,7,4,56,10,10,2,11,3,0,7,7,30,0,10,6,9,5,9,4,2,6,6,17,2,4,6,1,8,2,4,3,4,23,2,5,7,6,7,6,8,10,9,3,2,3,1,12,0,4,7,10,5,3,8,4,7,11,5,0,12,8,2,8,3,15,6,4,4,0,4,20,8,10,2,3,6,6,8,9,4,4,3,2,6,6,70,6,1,16,3,6,1,5,9,4,7,10,8,5,6,8,3,5,8,4,3,9,3,6,4,4,7,9,5,2,4,6,7,1,4,8,13,6,5,4,6,9,16,10,6,3,3,7,4,5,5,1,11,4,1,11,9,6,4,0,2,8,12,18,10,4,4,10,5,5,7,5,5,6,6,10,13,5,6,6,10,11,6,6,8,9,3,7,7,16,1,4,11,19,9,6,3,7,4,7,5,4,12,7,5,7,9,10,6,4,5,3,9,11,8,5,12,12,7,8,3,1,4,9,9,12,7,2,13,11,6,6,13,22,7,3,3,0,1,14,10,8,7,4,4,6,6,2,12,4,5,4,5,5,2,0,7,1,9,2,10,4,5,2,11,4,13,5,1,8,10,7,0
95,8,1,11,3,4,6,8,5,7,3,2,3,7,7,3,5,9,6,5,5,11,8,3,4,4,11,8,1,2,2,4,6,9,7,6,4,8,4,8,6,7,3,12,3,1,8,3,14,1,4,8,9,5,10,5,1,10,13,7,1,2,12,2,3,1,5,5,10,10,1,3,14,5,6,9,5,14,4,5,1,2,4,8,0,4,11,10,3,7,4,5,5,17,8,12,0,12,1,6,3,9,5,2,7,1,13,9,7,12,6,5,8,1,14,3,4,5,5,5,5,1,12,2,4,10,3,8,2,4,10,6,5,8,12,2,10,6,6,3,5,7,4,10,2,4,2,7,14,16,5,3,9,5,4,1,15,2,15,1,4,6,0,9,14,6,7,14,0,3,4,7,11,4,12,3,3,10,8,10,3,3,4,11,8,12,11,5,5,11,4,2,4,7,1,6,7,11,43,7,4,1,10,7,3,4,6,8,2,7,2,15,5,4,7,7,7,5,7,4,7,12,4,4,6,9,7,8,9,10,2,3,4,5,3,4,4,6,8,11,8,13,7,3,3,8,8,12,8,4,13,4,9,5,6,7,5,8,6,1,0,7,8,6,8,0,7,4,8,4,13,4,5,6,10,6,7,0,12,0,6,1,7,8,8,4,9,7,6,3,1,4,9,5,9
